x,y,cluster,keywords,citation,full_name,year
31.664026,7.4170313,4,"contributions, database, data, management, systems, query",For contributions to the performance and reliability of storage systems.,Garth A Gibson,2012
25.357887,-28.513859,2,"contributions, software, programming, languages, verification, systems",For contributions to aspect-oriented programming language design and implementation.,Gregor Kiczales,2012
7.1945996,7.7914,4,"contributions, database, data, management, systems, query","For contributions to distributed systems, middleware, and data management.",Gustavo Alonso,2012
38.367332,-7.733945,6,"contributions, parallel, computing, memory, performance, design",For contributions to multithreaded programming and to algorithms and libraries for automatic memory management.,Hans Boehm,2012
25.331106,19.399277,1,"contributions, systems, wireless, internet, networks, distributed","For contributions to networking, distributed systems, and cloud computing.",Ion Stoica,2012
9.782429,29.828823,5,"contributions, algorithms, theory, complexity, computational, design",For contributions to geometric computing and to design tools for integrated circuits.,John Hershberger,2012
-29.719166,17.371607,8,"human, contributions, interaction, computer, computing, design",For contributions to human computer interaction with an emphasis on computer supported cooperative work.,Jonathan Grudin,2012
-34.209717,-4.806199,5,"contributions, algorithms, theory, complexity, computational, design",For contributions to computational geometry and for broadening participation in computing.,Joseph O'Rourke,2012
28.22125,-9.946499,2,"contributions, software, programming, languages, verification, systems",For contributions to hardware and software verification technology.,Joseph Sifakis,2012
28.278654,-8.799736,5,"contributions, algorithms, theory, complexity, computational, design",For algorithms for Boolean Satisfiability that advanced the state-of-the-art of hardware verification.,Karem Sakallah,2012
18.170021,6.6382895,6,"contributions, parallel, computing, memory, performance, design",For contributions to parallel languages that improve programmer productivity.,Katherine Yelick,2012
25.139744,23.167875,1,"contributions, systems, wireless, internet, networks, distributed",For contributions to the design and modeling of computer networks and Internet applications.,Keith Ross,2012
18.35487,5.1196213,6,"contributions, parallel, computing, memory, performance, design",For contributions to data-centric parallel programming and to parallel compilation theory and practice.,Keshav K Pingali,2012
32.034557,28.064516,1,"contributions, systems, wireless, internet, networks, distributed",For contributions to quality-of-service management for distributed multimedia systems.,Klara Nahrstedt,2012
-49.47583,-4.868675,9,"contributions, vision, computer, graphics, geometry, robotics",For contributions to image processing and computer vision.,Larry S Davis,2012
-24.008242,-18.196075,5,"contributions, algorithms, theory, complexity, computational, design",For contributions to massive data algorithmics,Lars Arge,2012
-6.038607,-24.407507,4,"contributions, database, data, management, systems, query",For contributions to finite model theory and database theory.,Leonid Libkin,2012
-5.1585784,-11.958722,5,"contributions, algorithms, theory, complexity, computational, design",For transformative contributions to the theory of computation.,Leslie G Valiant,2012
37.547916,25.422909,1,"contributions, systems, wireless, internet, networks, distributed",For contributions to network protocols and internet routing.,Lixin Gao,2012
-42.35299,4.4736123,9,"contributions, vision, computer, graphics, geometry, robotics",For contributions to computer graphics and animation.,Markus Gross,2012
1.0647658,-28.215904,4,"contributions, database, data, management, systems, query",For contributions to high performance database systems.,Masaru Kitsuregawa,2012
8.199003,7.627287,4,"contributions, database, data, management, systems, query",For contributions to parallel and distributed data management.,Patrick Valduriez,2012
-21.164646,-30.353977,7,"contributions, learning, intelligence, artificial, mining, machine",For contributions to artificial intelligence and statistical machine learning for bioinformatics.,Pierre Baldi,2012
30.303923,23.967087,1,"contributions, systems, wireless, internet, networks, distributed",For contributions to computer communication networks and systems.,Srinivasan Keshav,2012
27.124422,11.283491,1,"contributions, systems, wireless, internet, networks, distributed",For contributions to the theory and practice of reliable distributed computing.,Rachid Guerraoui,2012
-23.837223,-20.260742,7,"contributions, learning, intelligence, artificial, mining, machine",For pioneering the design and construction of large scale artificial intelligence systems,Raj Reddy,2012
-9.643513,-30.175573,4,"contributions, database, data, management, systems, query",For contributions to the analysis and management of large data sets.,Rajeev  Ramnarain Rastogi,2012
-46.823833,-6.430801,9,"contributions, vision, computer, graphics, geometry, robotics",For contributions to discrete optimization in computer vision.,Ramin Zabih,2012
-3.9922087,-31.66852,4,"contributions, database, data, management, systems, query",For contributions to database systems.,Rick Cattell,2012
15.741725,5.617141,6,"contributions, parallel, computing, memory, performance, design","For contributions to matrix computations and to languages, compilers, and architectures for parallel scientific computing.",Robert Schreiber,2012
